1	0101000020EB7A0000131CFA6471484A413869E916BF785441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B47I	\N	2021-12-31T08:00:00Z	\N	1100	966	\N
2	0101000020EB7A0000B9EF4BF591E04A41214E88667A855441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B558	\N	2021-12-31T08:00:00Z	\N	1100	522	\N
3	0101000020EB7A000051579C349D9C4A419BFE2143D6905441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B5Y9	\N	2021-12-31T08:00:00Z	\N	1100	577	\N
4	0101000020EB7A000016565F6FD4644A418C9EE01627B15441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B54T	\N	2021-12-31T08:00:00Z	\N	1100	322	\N
5	0101000020EB7A0000F29068D9B8314A413EE4755EEE915441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL2000001I7	\N	2021-12-31T08:00:00Z	\N	1100	136	\N
6	0101000020EB7A00004F42F8A152AC4A413BCDAC33725D5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B4P6	\N	2021-12-31T08:00:00Z	\N	1100	989	\N
7	0101000020EB7A0000D310B66ACE514A41CEBC5A5A8E7D5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B2FB	\N	2021-12-31T08:00:00Z	\N	1100	916	\N
8	0101000020EB7A0000A421E7B0322F4A412F63D83F48D45441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B38V	\N	2021-12-31T08:00:00Z	\N	1100	618	\N
9	0101000020EB7A0000C11BF3018EBD4A415D813729709D5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL2000001IJ	\N	2021-12-31T08:00:00Z	\N	1100	488	\N
10	0101000020EB7A0000F3B5812D592C4A41C6729FDA45D55441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B43A	\N	2021-12-31T08:00:00Z	\N	1100	662	\N
11	0101000020EB7A00005707F124E2504A418FC4C22F332F5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B4N8	\N	2021-12-31T08:00:00Z	\N	1100	839	\N
12	0101000020EB7A0000A13DE8C243244A411375DD3C8F2C5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000033Q	\N	2021-12-31T08:00:00Z	\N	1100	1107	\N
13	0101000020EB7A0000ECE257EEC25E4A4183F14EE8A7895441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B5LW	\N	2021-12-31T08:00:00Z	\N	1100	837	\N
14	0101000020EB7A000073773682DB684A41D6AFB5454BAF5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B6XR	\N	2021-12-31T08:00:00Z	\N	1100	293	\N
15	0101000020EB7A00006CADB3BCB2944A41D33AE9D05D965441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B32X	\N	2021-12-31T08:00:00Z	\N	1100	588	\N
16	0101000020EB7A00000F00F00337A84A41514EB7B945585441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B4EJ	\N	2021-12-31T08:00:00Z	\N	1100	944	\N
17	0101000020EB7A0000B6DE29728E394A414E141089776E5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B482	\N	2021-12-31T08:00:00Z	\N	1100	945	\N
18	0101000020EB7A0000F16170BE14CA4A413F92728D2B6E5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B578	\N	2021-12-31T08:00:00Z	\N	1100	867	\N
19	0101000020EB7A0000807B217DB5C94A416B566D25976A5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B47P	\N	2021-12-31T08:00:00Z	\N	1100	892	\N
20	0101000020EB7A00006155DCE959864A4160EB65233DD15441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B8O7	\N	2021-12-31T08:00:00Z	\N	1100	243	\N
21	0101000020EB7A000046DA86975F194A41115461198E735441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B4ED	\N	2021-12-31T08:00:00Z	\N	1100	525	\N
22	0101000020EB7A0000A333017EEAC64A418A08100563A05441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B3AU	\N	2021-12-31T08:00:00Z	\N	1100	419	\N
23	0101000020EB7A0000515939A974824A4120898318DF3E5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000017F	\N	2021-12-31T08:00:00Z	\N	1100	787	\N
24	0101000020EB7A0000CBC0BD9EB36C4A412D79A8260D9C5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B3DK	\N	2021-12-31T08:00:00Z	\N	1100	849	\N
25	0101000020EB7A0000441ACBD0E7184A417E30B3DF48315441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B8CT	\N	2021-12-31T08:00:00Z	\N	1100	1205	\N
26	0101000020EB7A00006AB53B6F9C6D4A412CAB5FF5CE765441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B587	\N	2021-12-31T08:00:00Z	\N	1100	661	\N
27	0101000020EB7A0000F8995FCCB0904A418E3B6AED01315441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B7L5	\N	2021-12-31T08:00:00Z	\N	1100	669	\N
28	0101000020EB7A0000B406BDEDAE854A41A37EAD170B8D5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B7AF	\N	2021-12-31T08:00:00Z	\N	1100	590	\N
29	0101000020EB7A0000735FFD03FD184A414D8D6A4E7B615441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B2FI	\N	2021-12-31T08:00:00Z	\N	1100	453	\N
30	0101000020EB7A0000DF4C08BDED064A411735C6014BBD5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B7MJ	\N	2021-12-31T08:00:00Z	\N	1100	571	\N
31	0101000020EB7A00002383A05E295F4A415E5275CB2F945441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL2000002JA	\N	2021-12-31T08:00:00Z	\N	1100	984	\N
32	0101000020EB7A0000901B7D54FB274A41FC11C0513BBC5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B3TF	\N	2021-12-31T08:00:00Z	\N	1100	181	\N
33	0101000020EB7A000067FCF339E5CC4A4177C7EECAC3D75441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B40L	\N	2021-12-31T08:00:00Z	\N	1100	312	\N
34	0101000020EB7A0000096A5AC428624A413F2ECD9EACAF5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B6FY	\N	2021-12-31T08:00:00Z	\N	1100	338	\N
35	0101000020EB7A0000E33D2CD8C1B54A41F9B1E0151D7B5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000035A	\N	2021-12-31T08:00:00Z	\N	1100	492	\N
36	0101000020EB7A00003898465F78E94941C2669C23995A5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B5YY	\N	2021-12-31T08:00:00Z	\N	1100	272	\N
37	0101000020EB7A0000DD7D2A4D12A24A41F75BAD8CFC9F5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL2000001J0	\N	2021-12-31T08:00:00Z	\N	1100	512	\N
38	0101000020EB7A0000E4B68AFE12B04A412B1746AFE0CF5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B3BA	\N	2021-12-31T08:00:00Z	\N	1100	290	\N
39	0101000020EB7A0000BB44C3D50B654A412B0ECCF3C9435441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B810	\N	2021-12-31T08:00:00Z	\N	1100	821	\N
40	0101000020EB7A000021CBEDFDF37B4A41E00A6F1596745441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B84P	\N	2021-12-31T08:00:00Z	\N	1100	603	\N
41	0101000020EB7A0000F6F49045FEC74A4167495E6605485441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL2000002IU	\N	2021-12-31T08:00:00Z	\N	1100	659	\N
42	0101000020EB7A0000B4A74497E0104A41510CF467F0655441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B4MC	\N	2021-12-31T08:00:00Z	\N	1100	486	\N
43	0101000020EB7A0000D46FBC24970B4A4187F642BDEA895441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL200000170	\N	2021-12-31T08:00:00Z	\N	1100	135	\N
44	0101000020EB7A00003BC87297D8444A41C8C90BC677985441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B3BO	\N	2021-12-31T08:00:00Z	\N	1100	586	\N
45	0101000020EB7A00007E0F60CD54464A416271FF056B635441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B5J2	\N	2021-12-31T08:00:00Z	\N	1100	857	\N
46	0101000020EB7A0000AAECAE26AC774A41E651F8BA556A5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B5IJ	\N	2021-12-31T08:00:00Z	\N	1100	643	\N
47	0101000020EB7A0000474E98A2928A4A41653AA86ECB2C5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B3YL	\N	2021-12-31T08:00:00Z	\N	1100	532	\N
48	0101000020EB7A0000FC4FB4515C4D4A41081DE508AC8A5441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B9BU	\N	2021-12-31T08:00:00Z	\N	1100	999	\N
49	0101000020EB7A0000DE4E2271B7D64A41BC3193C0AD675441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B81D	\N	2021-12-31T08:00:00Z	\N	1100	811	\N
50	0101000020EB7A000009D2E9CFB7014A41548D60A120C45441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B70P	\N	2021-12-31T08:00:00Z	\N	1100	513	\N
51	0101000020EB7A00008CF135B34AC649411FCC331B44D15441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL2000001KN	\N	2021-12-31T08:00:00Z	\N	1100	351	\N
52	0101000020EB7A0000DA2163A547374A417D5561E4D2535441	DE	DLM250	62020	AX_Punkt3D	DEBKGDL20000B8VE	\N	2021-12-31T08:00:00Z	\N	1100	1154	\N
