1	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000SS8L	\N	2021-12-31T08:00:00Z	\N	2020	Hochwasserrückhaltebecken Regis-Serbitz	\N	\N	\N	0106000020EB7A0000010000000103000000010000001F000000F95219CC878B4C41F1399ACA5C9D55417D11EC52748B4C413E9BCC28809D5541DB0DECED828B4C4182129ED9969D5541FE74C11B8D8B4C41F79417389F9D554103C6512EBA8B4C41512727C7BF9D55418B52E536E58B4C41A8A59B57E09D554138B3308B098C4C4127A99662F09D5541C473EB3A888C4C41C5B4B7F2FD9D554102A52322DF8C4C412E5CE857049E5541756ED1B43A8D4C412EC05BC7069E554129F15BB8568D4C41F971B0CC019E554199D7D8CC6D8D4C4127757386FA9D5541A377628AFB8D4C415E4C3B54B19D554131654E71E28D4C41CB81DC840D9D554137349604D78D4C41C5E7D997ED9C55411E2D3480BB8D4C41F5EF6146D29C55419093B8B6A58C4C416E169F72289C5541263FFFD9808C4C4169EF5E43089C554198FDD4E76E8C4C4125D2503FEC9B55411195993E568C4C411C6D26E9D89B55419329858B368C4C41B81DD333D69B55413BFAFF1CEA8B4C41ABA0B25FE69B554196E96C9EBC8B4C41C059DFFFEF9B5541B7CC3491A28B4C4113A001D8FE9B5541B7F6DD5EA18B4C41B3BD53411C9C55418372B7BFBF8B4C41763A6185669C5541E10DBA01168C4C412738D6B8F99C5541BA09B09B138C4C41D3F913940D9D554108A93C6CFE8B4C412FD923161A9D55411AA1D08FA78B4C41446C5C83269D5541F95219CC878B4C41F1399ACA5C9D5541
2	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000Q94T	\N	2021-12-31T08:00:00Z	\N	2020	Hochwasserrückhaltebecken Grimmelshausen	\N	\N	\N	0106000020EB7A0000010000000103000000010000004900000040A9F406D1974B41AAB20F0B4D57554139A36729B7974B4130C609955657554150031D1B91974B41D4263AC76A575541B68C4DEB7E974B41F305955078575541105EB2FD7A974B41A05EEE9A8057554158232F5F7F974B41098E688E9557554144A42C3089974B41384CE755A557554186CBFEBC9E974B41C4D5F53BA85755413ABCA5A9D7974B413439B183A35755417E1CA7E9D2974B41906BD3B49757554143BCEAEED0974B41F3629501885755416F49E2C4D4974B4124F5620082575541B950E009E1974B4178FF9E62755755417F397012EB974B41E34B429B6F5755415E242847F9974B412A879FAA6B5755410EB4E2373B984B413E0DE9A65C575541F8AF22856E984B41F41F917444575541F1CD1C5583984B419B41F52D36575541292CDAB996984B414ACC5AEF1A57554108B19232A0984B41D1A30386F2565541A85B7BA3A8984B410A09B6E6A256554177D574EEB3984B416ED8BA1B8E565541B68FEA09B5984B41034FE1AD72565541135355A39F984B4173F431A03E565541D4A78C818D984B41D4D7D9322B5655418B5B71127E984B419EC1BBC81F565541D7CB469666984B413173FCEF165655412A6D0E6D50984B413804A91A0E56554111ED1D053D984B41788C46A602565541DB9354882D984B4143D41A8FF85555419190BAD22C984B4110D2C451E955554167863F3F39984B41DFEE8ADCDC555541573FBD5E50984B41DD2CC8DCCD5555413FA9480F6E984B417E131341C0555541B318448EAA984B4116DC5E2FB15555417EC6B1DDCF984B41EAE8A1449F5555410FF82311E0984B418740645D925555410DFB1141EB984B41AEC2292F80555541C98186D5EB984B41B00C0FD171555541DC553D5ADF984B41622F36516355554139C0446CCC984B41CB21D0CB5A55554114708189B8984B4134415EC75955554159FDE7024D984B41EA3CA72563555541B5B1962E0D984B41D436E37A6F55554128C08B26EA974B41DE6A51E3915555415BA483BBD6974B41727A138CA75555411381F3A9C8974B41E1BE92EFBB55554121A5C405C8974B418B88F6D2CB5555419D5C7C07CA974B41225230BDDB555541ABD82FA9C2974B4123795E35EE555541A88F4158BF974B419A4162BBFE5555419138C1B3C2974B416D638FFF0D565541C866DC31C1974B418A67895F36565541B3B2543DBD974B4193190608675655410EA91A38BF974B41E38641BB76565541DE2EE0A8CF974B41CB9F92A1A456554165216314CF974B4152F9ADFFB2565541AF9F8D48CB974B4196FE1706B85655411AAB649AC7974B419E6A8B86BB56554142DA5021C3974B414AF014C8BF565541FFE00092CC974B41939A6AB2C8565541E8539B0538984B413854C2A1E95655412C391B574C984B41A69DDF35F85655415905DC9853984B4195993CA80657554174CEDD5858984B4196C5197712575541168BA81D54984B41F6B51A4422575541D93609F747984B418B5D88F12B575541EA503CF939984B41165F8DA932575541F9DEBD0230984B41180F4297355755419414EC2F20984B418E97F93D3A575541E397AF8408984B41C5D856EC3D575541C5042625E7974B413E9811334457554140A9F406D1974B41AAB20F0B4D575541
3	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000A9DG	\N	2021-12-31T08:00:00Z	\N	2020	Rückhaltebecken Göda	\N	\N	\N	0106000020EB7A00000100000001030000000100000014000000DE14AFC3FE8A4D413D609ED770AF5541E20C6BEFFE8A4D418744EE2685AF5541B4466B2D038B4D41E9F8D0FF97AF554112380DE6438B4D41C95B68DF8AAF55419E39BBB06B8B4D41AE653E8486AF55412DDE4B7B978B4D414665BF7382AF5541CB32D68FA78B4D41B8C92B9D81AF5541C41FAF1ABD8B4D41794ED51582AF5541238DF876CF8B4D4172F446C986AF55414FB2AA93EC8B4D41BEF4DD1486AF554179D9F578018C4D41B326F81583AF554151173232108C4D411F5978EB7FAF55413225F143138C4D4104FBA2EF77AF5541F922848A0A8C4D4143186F9370AF5541B4488F1FE98B4D41812AE2386CAF55410C3F8DA2A68B4D41A8C9734767AF554146748EC0828B4D417D4EB5E561AF5541B8AA5EA1618B4D4187619C8F62AF554102BB6FCF3A8B4D411111E1AD67AF5541DE14AFC3FE8A4D413D609ED770AF5541
4	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000A94K	\N	2021-12-31T08:00:00Z	\N	2020	Hochwasserrückhaltebecken Steinhorst	\N	\N	\N	0106000020EB7A00000100000001030000000100000024000000BA0A8848A3764A411A4C8C1FB6E85541D17CCA90B9764A419EBE83BA53E855417FC82E1F46764A418DC0BE0D53E85541ED63BF0EE9754A41E0212C1B52E8554165E5832299754A41BF08F0094EE855414226E3A374754A41D8B89AEA4CE855413B157F2657754A41117E87DD4BE85541312A658341754A41364FFBA54EE85541C50221C91E754A417A68E14C53E855417481BC91FD744A41B7EBA5B757E85541B4C3D3E7DE744A41E15BB7E85AE85541078BDAD5DE744A41F1607DEC68E85541CC47C91ED8744A4189F4DAE692E85541CC4FC2D8D6744A41742B5D2CB2E85541B68041A9E0744A4158C5BE4AC3E855413E51E484EE744A4166D46173D3E855415D1765F9F3744A4179F6DE48EDE85541A9766338F3744A415F0C21CCFFE8554199B1E97A06754A41EC778C8312E95541E0B20F7313754A410B3B17E91FE955413AE61CE422754A41C09BBE583AE9554149085F6D29754A41355E06ED45E95541928426AF29754A418603D83258E955411450E6022A754A41FD3EE5745CE95541D48133D72B754A41396951FE6CE955414268F8A53A754A4196E9C6697EE9554156E958E64E754A41170F4DA79DE95541383FFA8B62754A41236E0BDDA6E955411DF7F5417A754A411DFBF49CAEE955419EABE6760B764A4189E500546DE955410E119C0DCE754A419F1A55D658E955418A6E226C23764A41D25ADC5D29E95541A4392CADA1754A4199847E50F9E85541F4B6EA3807764A41F1750134C9E85541C3A32B8C3B764A413A5636EAB7E85541BA0A8848A3764A411A4C8C1FB6E85541
5	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000A9HR	\N	2021-12-31T08:00:00Z	\N	2020	\N	\N	\N	\N	0106000020EB7A00000100000001030000000100000011000000071354D528714B41DA3B97517B145641BCD63C88D2704B41705AEB8E70145641F532D381AC704B41C06930D16B145641E06A64CEA0704B41AB70B4166C14564117FAD6229A704B41DFE42D06701456415F9FF8D599704B41102974477714564140543EAF9A704B414EA4320E871456415C78758493704B413EB2C7FF9614564129C413C57B704B410B8A5D89B4145641615849E971704B41EE24ADF1BC145641D85ADF1963704B4100AD830CC414564189641AE056704B41D3B9A02DC91456418FEFDCAC51704B41F83D35E1CD145641EC9948915A704B41F7D88BB9D01456411788E38187704B418F3529BFDC145641606D72EFCD704B41059F4896EF145641071354D528714B41DA3B97517B145641
6	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000A9IA	\N	2021-12-31T08:00:00Z	\N	2020	\N	\N	\N	\N	0106000020EB7A000001000000010300000001000000070000005896003641714B4111B0D6ED0F1556411EA3D5A754714B41FD0CEE9AF91456416AA0271654714B41F75D0013E3145641F2E012FB84714B41E7669CDA88145641071354D528714B41DA3B97517B145641606D72EFCD704B41059F4896EF1456415896003641714B4111B0D6ED0F155641
7	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000SSHS	\N	2021-12-31T08:00:00Z	\N	2020	Rückhaltebecken Abtsmoor	\N	\N	\N	0106000020EB7A0000010000000103000000010000003C000000B11DB1DACC304A410C06E2BFBF9954415BEDBAE8AD304A4146853330E29954412637B01E92304A4193C6A2E8009A5441385DE1217D304A41A6459F710C9A5441FC3D6AEA68304A419512207C119A5441C105C9BD4E304A41D3ABA676159A54410561FADB2D304A415E67B25F1E9A54417D70847C18304A4146256D27279A544133E20DBD03304A41D0BB92F02C9A54411318155EDC2F4A4156D84888359A5441AE1DD195E42F4A4151C8C55E3C9A54411456B97DE72F4A417196B6A63E9A544161547E25EE2F4A41689128F9469A5441AA96FBC7F22F4A41C24441C64F9A5441A52B66EDED2F4A415330043A589A5441D683D81AE82F4A41B49921EB5F9A54419A1CBF52EA2F4A41D5709DB1669A54412153F10FEE2F4A413A381DFC6C9A5441E0934C52F82F4A41976DF7D7729A54415AF81F1F0A304A41FC56DAC7779A5441CF8131D11E304A41ED4AAC3F7F9A5441103807C62E304A41160B556B8C9A5441F0D71DD335304A4159BB0B3F979A5441E61A5FF46A304A41CFD6818C949A5441E0EF1860A6304A4156442AEB969A5441FA6AD1BBE1304A4117ABC6C99A9A5441EDDBD8641D314A41F9B69569A39A5441A92F4F393D314A41C124D2BEA79A544185B8060E55314A4131A4B6FD9F9A5441DE1EDB718C314A41FACEA811A39A5441D9AAD947D6314A4174A9E696A79A5441224EF36D1E324A415BEAFF948C9A5441AE4949EF4F324A4179AF00D8809A5441E755006E7F324A41CFDCA955759A5441B8DF2DA2A9324A41C673CBC5709A54417DD73204C1324A410CFC60C4739A5441839A146EDD324A41048F5010769A544121F98E7AFC324A41316F0123759A5441BD7BC43919334A417C89296F6F9A5441F47096DB37334A413DC492806C9A5441B2FA7C8A5F334A41DB71036A689A5441D0BC88D981334A419654DF44619A5441B965A75B95334A41FE9EDF37559A5441F0EB7C339B334A414332C5064D9A544186904050AF334A416A492D7B3E9A5441FF01DA9AB1334A41ED4CB580379A54416D40BBEDA9334A41CBC999AB2F9A544114B49EF0A1334A41F0024A55239A5441F00FBCD09D334A41E1A78C491A9A54413AEFC5609C334A41BFD59AC40C9A5441088AA5C8A0334A4114CA8C0F039A544164A08C28A4334A4105D8CE17FA995441EA52E7B897334A41D6F38975EC995441BF54034C88334A41AD7A478BDE995441354BFA7172334A410B9CBDCFCE9954416FE629E504334A417737C928AB995441B50A6C975B324A41BA54F1239999544181CEEDFCF8314A41EB562EDD9A9954419DD3B35734314A41B36FEFD4CC995441B11DB1DACC304A410C06E2BFBF995441
8	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000SSHP	\N	2021-12-31T08:00:00Z	\N	2020	Rückhaltebecken Hägenich	\N	\N	\N	0106000020EB7A00000100000001030000000100000022000000AF39D884612F4A41E21D819B3995544156290A7A7F2F4A41F39B140248955441D6B0B83EAA2F4A419A1B92FB6D955441BF722C99E22F4A4180E6AA3A9D9554414C7753D801304A417EC071CFAA955441C58C7E7B73304A41F687AB24C09554412282A49993304A4161622EC0CB95544141D7BB1BE9304A41F55F4FA6F7955441F9FA6CE907314A4156525011FF9554416DD9594E19314A413E2ADC41EA955441BB9842A7CF314A416E38DD829195544179B0A0B7EB314A41B3ED81678195544172B232B7F7314A41D617858781955441795808BC05324A4188BDE22C81955441427150CE10324A4182504B8A7F9554410628BEE817324A41BE400F1D7D95544115204E6520324A4112FB1C0076955441F57949F026324A413CAA358470955441FEFE0EF53A324A417FB9CC375895544120DBB39C47324A419431659848955441E7FF79E745324A416B06529341955441384054A538324A41C98D85AF3B955441370A6C176E314A41A87754922F9554416B1F4FD056314A41BFC2D3132A95544196498F32CC304A41F258FFC31A955441DEA285FECE304A41AF061FB1F3945441C3D6F401AE304A413567B808EF945441762114425C304A41765A07B2E19454417A0674024D304A414949A98AF394544170227A6AC02F4A418BEDD7D1DC945441AD3CB8369B2F4A41391D246DC9945441800E9F108D2F4A41952FE8EFE4945441ACEB37B7762F4A4185CE0C1111955441AF39D884612F4A41E21D819B39955441
9	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000SSHW	\N	2021-12-31T08:00:00Z	\N	2020	Hochwasserrückhaltebecken Holchen	\N	\N	\N	0106000020EB7A00000100000001030000000100000010000000447656DD3C1D4A41C9BA1432118B5441820801A2D91E4A41B8F06462528B5441A0A0037DB61F4A41447FD9DC388A544148F46D076D1F4A4118FADD89298A5441D242C9DC511F4A4190B5E5B21A8A5441A44F597E341F4A41E4E00F40018A54414EA579991D1F4A413AE56F2DEB89544134AAB8F1001F4A41CFEBB54AE08954410BDD67DD7A1E4A41B427500ACB8954417482FB2D3F1E4A4119889F62CE895441EB57208BF91D4A416ED4932AE289544183B1BD42E51D4A41B90A308AEC895441B95D2526DE1D4A41A4A6D65FF88954417E48D476CC1D4A410C6E7CB5628A5441C0D2EDBC3F1D4A4110B9D52CEC8A5441447656DD3C1D4A41C9BA1432118B5441
10	DE	DLM250	53009	AX_BauwerkImGewaesserbereich	DEBKGDL20000SSHX	\N	2021-12-31T08:00:00Z	\N	2020	Hochwasserrückhaltebecken Mürich	\N	\N	\N	0106000020EB7A00000100000001030000000100000017000000F59C5F4FD91E4A41AB488DEEB88B54411E57BA46CF1E4A41561A2A5ACB8B54414761E6D2CF1E4A4153C41FE2DD8B5441229C522D051F4A411CF8A939528C5441F5990BE6271F4A41E20329A64A8C5441238DD5E7421F4A41E2F9FDB23D8C544144F0078F671F4A4169C36996278C544186784393C61F4A41AF72E71D0E8C54417A768C5ED91F4A41FD7E7DB2078C5441FF3BBB43E31F4A41A85A5F95F88B54418362D000EC1F4A417FC7E97CE58B5441B021785E00204A41AE175621D98B544138EFBA9029204A41AAAC0CEED48B54410667526A1C214A41C3238548C48B5441CBE5F24944214A414275AC11C08B5441EDCB4AF96E214A413C831AEAB78B5441B093CF66A8214A4129A96248AB8B544153223D0F1C224A41EDD83FD77E8B5441182D3C0497214A41ADF566A8228B5441E23E9DB882214A410E4ADECA088B5441FF353A857F214A4171D71C1BEF8A5441F453C1D2FA1F4A41DE11DB29448A5441F59C5F4FD91E4A41AB488DEEB88B5441
