1	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZOJ	\N	2021-12-31T08:00:00Z	\N	1650	Paapsand	\N	Paap	\N	0106000020EB7A0000010000000103000000010000009800000026C1C61734AB494111202967569256412357049844AB49410FFFF2AD469256418DE74CDE70AB4941CA0AEBE04B925641286A68BD93AB4941B6DA01CF4D925641F9D9CA76CDAB4941E129CE1340925641FE5D443BFBAB494140ECBE2A1F9256417DD1EF5423AC4941A0713BBAEC9156416920A42731AC4941C43A0945D09156416B52792632AC494170F6FDDCB6915641570CE8391DAC49417272AF4C9591564122B3F2AFF4AB494149BF1CD7819156414FBBA8CE6DAB49410A8D13A155915641B120253C2CAB4941C4A3C26438915641682B222A1DAB4941B7296298239156414351869A2DAB49414A7CA77515915641E466D57763AB4941B5C60A2A199156411565E91E8FAB4941CC43193E2E9156417DE38791D0AB49417D4C6CA74E915641566B89CF05AC4941DB5ADC3C629156414082B9BC3BAC494115E3C05A649156417095918158AC494185D9EADE5F9156411FF8710763AC49416C54C08E469156417839031A3EAC4941F71C9A032891564153E2743A0AAC4941A1A70C7FF190564149B6BDAC07AC4941F5AB0796E1905641FFA217871EAC4941BEECBBECD1905641D1C2489344AC49413699D1E2D39056418EDDECA860AC49411A638BDEE09056412908D0CA6FAC4941C1186E14F490564169A31FE498AC4941DE307D3FF9905641445D8D81ACAC4941DAF5BD24EB905641128215C1BDAC4941DD5C775DC8905641A3AFA55AD5AC494123201EA6A59056410F93C1FCD2AC4941369C96F9909056415E1C39229AAC49419559AB7988905641092B9C1D7DAC4941D314844F939056419C19BA3E63AC4941E125DD72A490564100AC69612DAC4941D33F71BEA09056410CD8BC1E0EAC4941DD78BEBA93905641FFD4837902AC4941AC48489C7890564198280FC803AC4941D0EBA54357905641BF2749B659AC49412F7F8E4FB18F5641B55D960769AC4941338714BE6E8F56418194BA2F71AC49414BFA44C1408F56412640811290AC4941D49A2448068F56410B6C1590C5AC4941B85EB97FC28E56415093EF3811AD4941E0B99885808E564178C943DC62AD4941C76F7922488E5641967EAA4190AD4941C7C166C0308E5641F6215F57BDAD49418DA0E14E218E5641FE8ED080F7AD4941E1F83076088E5641F81CFE6118AE4941C9B8B630EC8D5641642F413339AE4941B622BF81D18D56419ED45F626DAE4941AE370E12AF8D5641B9266AB5E1AE4941C49DB7607D8D564148EA7C4449AF494154EB04264D8D5641EB093B3F93AF4941C42BC10B368D5641526AE8B1C3AF4941DD36BADE218D5641271389C9DDAF494197A7E4A6108D56417CEAF68AFEAF4941A575748EF78C56417D96A23922B049415B430BD8E48C5641DCECDE643FB04941B47E7590D58C5641453AEBBE44B04941712F38B0CB8C5641221FD7B33CB04941A9875FD1C58C564106E454E50CB04941C0FB4736C18C5641ECA2AB4D99AF4941B551291DBB8C5641A09ECBA241AF4941220A0441BA8C5641F6D456D5EEAE494169DE84ECBB8C5641847B286D8CAE49415072B56CC38C5641EDEE6D4830AE4941E3CE310ADF8C5641D99846AC05AE494167D5CDE1ED8C56410C873B7ED6AD494165C63D6EFE8C5641B65E0ACC6CAD49412BEAF3291B8D564130D4AEFDB3AC4941767CAB21468D5641575E464623AC4941148F8FBB628D5641071FE2B9BAAB4941F2FC9BB97B8D5641E7769F3928AB4941C2FC52909F8D56416288F96653AA4941D0682D44D78D5641AFEFA899CAA949418AB67A32F68D56414E2D3E2050A9494151A084C5198E56411C7A02AADEA8494123A1252F3D8E5641AF7BA34486A849412F8967575F8E56416E696F213BA849412838D21F7B8E564152395F0DF1A74941948DA66A958E5641895986F4A9A749419BED0C3DB08E5641BF48C94483A749418DDBFA1EC18E5641AA4D1A6168A7494125B6379DCA8E564171B8D1B950A7494103928D22CE8E5641733A02AB30A74941167D6512CF8E5641DD91DC160CA749410337FE76D08E56417E5C675203A749410B36FF5FCA8E564188294E1AF8A64941826EA402C38E564150CF20C7F1A64941AD8B2F34CB8E5641AA7CAC13EEA64941809EB4C6D48E5641AD626AC4ECA649418236D429D88E56415DCC373AE8A649417051C7E0E58E5641F41D870CDEA64941036E2F0AF78E5641A0D71B60C2A6494158A3B1C7078F5641344E6CF696A64941C453C45E1E8F5641F2ED912E57A64941FE5C5B043E8F56412EC2999839A6494112AFB27C4C8F56412C524B66E8A54941A1096D78768F56418F0EDE8A23A649418646F209678F56411DB40E2C52A649417D4C27BC578F56411C3C7C457DA64941BAA9A425498F5641BB40E22B58A749414E5B1ABE028F5641B11295F699A74941AE12B49FEF8E56414C12C3F6C1A74941F938E081E38E564185A82D873DA8494185ECBE19C78E5641915A763B7DA849414DAC79F5C28E56417060F229C3A84941FDE5290EC28E56412C159B24FCA8494124E80C61C78E564157657AC121A94941463CB874D48E564185AACF160BA9494127DC8E5ADF8E5641FAAA7A72CBA84941B9EC4DE8E18E564195CD33F96EA849411F177188EA8E5641415F4A02FFA749418CDC6816FE8E5641601C435B7EA749412EBD4121268F5641756C75C100A7494189781F61518F5641129A99EF58A64941B8D73D0B948F564158DEA4389BA54941DEBFC7E6E48F5641B46E85A0FCA44941305E4F05329056410AE2BB9185A449419CA865BB6E905641D9DAC33913A4494108704284BA905641F131D6ACD9A3494149FED0ADE9905641F6B32E8DA7A349417A35F1BA289156414D80EDC47EA34941035272A36C9156411607F36A6CA349414F641323C491564106BDD88266A349419150125DD7915641D5EAC74757A34941654356E91C925641B45818884EA34941C0B905807392564186B19F3B46A3494106D7EDE7909256418EC7434C34A349414A1256C7DA9256413AD67B2A26A34941F118302DFF925641997E21C917A3494166B40FED2993564173F73B7B16A349414BACAE454B935641B69D2B081BA34941DAC23E6279935641FFE49AB71CA349411D5751869F935641A3778B970DA34941782C3454DD9356411641A8F03CAA49416C191D0A329456416190200F3EAA4941A9AE257515945641E81958114CAA494109EA813CF4935641DE574C516DAA4941A5351E70CE9356411B2D07C18EAA494146013BE0A3935641FE6B4A1DA3AA4941C2967EB7829356411AE4D462BEAA4941D6F42C5453935641AA96E6C7EAAA4941248E9E33FC9256418EF42B38FFAA494178041378E19256415D7B0CD933AB49418E3CB6C4AD925641FED66D3548AB4941CD7CF49B8C9256415D122D0746AB4941BDD8F72B7392564126C1C61734AB49411120296756925641
2	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZS4	\N	2021-12-31T08:00:00Z	\N	1650	Uithuizerwad	\N	\N	\N	0106000020EB7A0000010000000103000000010000001A000000994B337CFB97494196C9A1E6499D56417AC7EA78B197494122D802F0559D564134B0369C7C974941A797916D5E9D564154AD22CE059749416A806448719D5641CEE3E92A88964941BD0283938C9D564199A8219212964941356A8EF2A69D5641E44EEA9CA8954941783D1BEEBD9D5641560F2A913C9549411E35D224D79D5641A8D8F0C300954941A067E0D2EA9D56411C473574C4944941EA29B5BFFE9D56418F186EE8939449414F46D5080C9E564114263D1019944941DF89EFD91F9E56410C43D56406944941772C11EC239E5641D8760E7AE093494181C2320F2E9E56414820E15CB0934941EE47B1193D9E56415FE54C368A934941E8E42A3D4D9E564141AB6C1882944941B9EDF18A2B9E56418B5FF6AFEE9449411A1B1EB71C9E5641B58774A8489549416A6F6896029E56418AA1CE65CF954941D3B517F4E09D5641BC50449496964941C9FDCF1EA89D5641F3EE9A8C9797494191EE057E6C9D56417C206259349849417D89E43F4F9D5641E1F5AF9F65984941871E9CDE449D56417D087D5476984941E0CDCA15369D5641994B337CFB97494196C9A1E6499D5641
3	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZU5	\N	2021-12-31T08:00:00Z	\N	1650	Itzendorfplate	\N	Branderplate	\N	0106000020EB7A000001000000010300000001000000130000006389DB378BBF494160FDB54FD6B256415F79879B9EBF49413D59289AE9B25641A382EB87CBBF49418160BE4B06B35641BA249EAAEDBF4941092883412BB356413404FF6601C04941AE9BDFCB49B3564158F37C2E2EC04941F932BFEA7FB35641B2B5744449C04941AC91BD4BA6B35641314EC83767C049417C61A3A4D4B35641D64D479A85C049418470C1E0F7B356412586F16BA4C04941DFB0180010B4564160D488BFC0C04941759826A116B45641E4F42685DAC04941748C4F5A0DB4564152DE9BEFDEC0494139C958A2EDB35641A2847EA9E3C0494134DD66FAC5B35641263D5336F5C04941B0A06C459BB356412B90FD02F7C049413510ED3B6DB35641CD884F2AFDC049415B09CF1021B356418A42809A13C14941DC2800C7D5B256416389DB378BBF494160FDB54FD6B25641
4	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZYZ	\N	2021-12-31T08:00:00Z	\N	1650	Hund	\N	Hond	\N	0106000020EB7A000001000000010300000001000000480000001641A8F03CAA49416C191D0A32945641A3778B970DA34941782C3454DD935641110C19C7EFA24941F6BF7309479456417C4E0D12F0A249410F26A4A15A9456413C5EEB1107A349413C2BF14462945641CCA1FD6931A34941A1E7EAAE629456411E0F7F8178A3494180616C245F94564140771991B1A34941C5440259629456414A874932E9A349415142F5116F945641AF3DBFAF5DA4494195F19D278A94564141A42AB365A4494199DAD2E1959456415F76A86453A44941266E49A59D945641171CA19332A44941D0EE24539D945641BE2F5E41C3A3494137CCBF7785945641064AC73987A34941E89437F07C945641E83CCF3B52A349413DD53E027E9456419E4E10AC2AA34941CC52BBAE8794564169160F1406A349411A7C1E779D9456412DF33A8BEEA24941B1D70998BE945641B4630ED0D9A249419A90E847E994564167040813D8A249415E50F5BD159556417645AAF6D5A24941D230FFBA4B955641B6D45EEEBAA24941DC7ACBBDA2955641B3034C4A9FA24941512B39A8DB95564130A8CDA276A249413F9B5C631C9656415B9193FF6AA24941CF937C4852965641DD86B5F764A24941214A764B9B96564159D785CB74A249411F8CFC0CEE96564112683E8703A34941B8C43039459756419DA77DA823A349418B83A8013C975641DFCF7CB449A3494155CD7AF73D975641724660DF71A349417984AAF35A975641B5D6F1D5AFA34941EEB7EA4483975641EB8ED1C9F0A3494137909561B09756411515997E25A44941B41AF54AF59756412EFF661C3AA44941FFE161CB1E9856419587473158A44941261E1CFA49985641D5FD19917AA44941D7E7EA9B58985641B50AF623AAA449413C3F91A95A985641E22F5CF8C6A4494148EE19975498564166E3E249F7A4494175A8DC964398564182D7CAE65CA5494101D81192F3975641324145D97AA549414717C0EAD097564108B4FB2897A549417F224B82B497564165BFD8D3BDA5494167B23797A697564118031995FDA549417464CC9F8B97564113ACD56894A54941D0A3CC595897564150C1500AFAA4494146F48B1237975641CEA5A8EFBFA449413DB4C151FD965641E8DE6CB921A549415130A8EA2C9656416540A2CC8AA549418B28124AFE9556418DDABF5BC3A54941E439F9B0E5955641E542535389A64941889D4DDDF4955641B6B157302EA74941B0639321269656411E375816A8A749411347C6DC669656413D44A1CACBA749416ACDB9B7819656419C709B7812A849418008FCEE43965641DCACCD7C50A849411CE7B8A6199656417E453BE17DA849418F95A244029656411E914B0AC8A849415CEDA366E6955641A36B854202A9494117AB63F7CB955641D63AD2992CA94941EAE25F60B19556415D9D945057A94941564F63428D955641DBCDE2D484A9494123A654B3729556413C9DABE5B5A94941CFA841A54E95564106C77823EAA9494194CD239F2A9556413CBE59800EAA494170E63E7106955641D7ADD4A529AA49415DA6003BDA945641D6A240DB44AA49410402406EAC945641C475FCFF4FAA49412B15333D8394564180C52AE04EAA4941DB70D3CE4E9456411641A8F03CAA49416C191D0A32945641
5	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZSC	\N	2021-12-31T08:00:00Z	\N	1650	Neßmer Plate	\N	\N	\N	0106000020EB7A0000010000000103000000010000002E000000AC4AB7D3D4E04941865A8EA1B4B55641AD2B531BD6E0494149D07C6EFDB556413215A74583E04941AE311F5522B656411699859142E049418A53D17640B65641489BDB0416E049414B7B93DA56B65641BAFCA0C8E6DF49410642FC147FB6564117282202CFDF4941F92C1379B0B6564175B0E89DBADF4941D0DECEC8F0B6564170FCA9DD9ADF4941306BE41623B756412A4123D57DDF494183CF5E944BB7564157BD4F436FDF4941077565137BB75641609264746DDF49417D4CF61BA9B756415CE2DDC797DF4941DB281284DFB7564107A2C577B6DF4941063B0ED0FAB756413E6742ADDFDF494198062CCEFCB75641D1876619F3DF49417A48E177F3B75641FB67A615F7DF4941ACF824DDDEB756410A399738E5DF49412E7A5884C0B756413917CD2ED0DF494181619023A2B756410F45EF44BBDF49413E760A9680B756417D2C5254BCDF4941B5BBD79965B756412C3CEF6CD3DF49412BFF9A984FB7564162E79AE2DDDF4941B2F812E137B756414A6567EB03E04941F9AB39D739B756418265478509E04941C2BD92F34CB75641588720C6F8DF49418D61C50463B7564195D72BFAE4DF4941C54740E175B7564126A56EA0FDDF4941A0637B2D89B7564139BAB0BB52E04941FFAF63E15CB7564182C80D016DE04941551F25E846B7564101D45AF993E0494133D5D60E31B756411D3AE66E48E149419C4F47E1DBB656417722861A7CE149410F328ED9C4B656410AD755869FE1494122C0777EB8B65641C40901E9BBE149414B3B6E89BDB656412C812536BEE14941BB6A88CAD3B65641D8636F0FD4E1494155919F88DDB656414490BD470AE24941805BEAB6D7B65641739E5BA192E249416B7D3F48CAB656412095380EE0E2494193C62FD56DB65641AA6472E448E34941746EC5491CB656417BD9624DDDE3494125695667E1B5564133F962E867E349416F99A1AC8DB55641C803DC40E4E24941F18D248161B556413A86D85704E2494100171C3139B55641AC4AB7D3D4E04941865A8EA1B4B55641
6	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZVQ	\N	2021-12-31T08:00:00Z	\N	1650	Emshörnplate	\N	\N	\N	0106000020EB7A00000100000001030000000200000022000000103403673AA94941CAD059A4829D56412DD22E2A37A9494130B5F9AA2F9D5641919135E0E1A84941CEF0CED6399D5641B0F985EF9FA84941A2B9729F379D56419FE32BACA0A849412F14E6C3249D564195B32EF6C0A84941CB2F5C120F9D56419C6FA15F16A949415801F1C1019D5641DBDE9616C1A84941170EA19C9E9C56416DBCF9FD64A84941052B4D5C969C5641331A581B13A84941888A818F959C5641DA92BA0DD6A7494145AE3C2A999C564163EB1C3FA7A74941B5020176A89C56419736052A7EA74941FB890D84C69C564150C4575D18A749414B2F6F56159D56413DEAC44AADA64941C84D4ADA499D56415BA8B6B7DEA54941B0108766929D5641AFAD37F78FA54941230BE3EFAC9D5641FD59E9725EA54941C3B697FBBB9D5641D1A14AC29BA4494186016381249E564171A8F3328BA44941812BF5D0359E56410478F28E90A44941DFBF72484F9E56410356B01DA3A449413171DD2B5C9E56415E05FB1840A549416EF867C48B9E56414BF05BBE03A64941BF89E771AD9E5641DAE44F4C59A64941405A9A0BB39E5641A2E4BF0E99A64941B7CA7150AD9E56413DA02811E9A64941D12F23369E9E56412C6B731823A749416AC2618A889E564180C400406DA7494177ED6EAC6C9E5641627A2B3AE5A7494188B7374F2E9E56419382728EA1A84941731A85C4E19D56413B8AEF7EEEA84941407BCDDCBF9D5641874CF68928A94941919BD6C59D9D5641103403673AA94941CAD059A4829D5641120000005DD4A66615A84941B860CD8E3C9D564183274C3101A8494127D426F25E9D56411F2F2CC1E0A74941DD7451FE719D5641FBE529E699A7494185AA3FB78A9D564154F123C14CA749413200D6C9A19D5641312E40CBEFA64941F350441EB79D56416E41E8A370A649411E31F55DCF9D5641645EF6A717A649411B4DB8A6E79D56416104917023A64941F2F3CAB6D19D5641A59EFF894AA649415E9F6CAEB89D5641FDCABB8491A64941C96C7DC89C9D564159A5B243F5A64941447C95667C9D56412EC8C38C6FA749410F6AE64B549D56418C027797B6A74941E2F786CF369D56411DB855C7F7A749411F6B798F0C9D5641ACEC7D6E11A849416C911975069D5641188D371A27A849419BA8FAF6149D56415DD4A66615A84941B860CD8E3C9D5641
7	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZV8	\N	2021-12-31T08:00:00Z	\N	1650	Dollart	\N	Oost Friesche Plaat	\N	0106000020EB7A000001000000010300000001000000350000007A65A1E7CBCD494110B27AF40087564115FE9ACBBECD4941691100A3F7865641BC4CCC80B1CD4941168D5A99E8865641A4737B5AB0CD4941E13AF355DC865641565A616EAACD49412AC91E2CD786564118BB39469FCD4941D053971ED086564183B68E9F96CD4941AF0D78A9C7865641626FAAA08ECD4941BD847F4BC38656412EA29B3784CD494146474CACB3865641E6ECB70C82CD49413C303281AC8656414E94A06D82CD49415B8637E9A28656413F5C229D6CCD4941D28C5B2688865641DDECBEEA5ACD49411628963C8186564160A7F1B054CD49415BAB686A798656417A37592255CD4941FEF163306E865641CB43AA944ECD49415FF59F5264865641419BCE741ACD49417ABADB0C188656412FDBD9651CCD4941634140E5058656417D8FA5F318CD49418E09CCBAF58556416DDB839E0BCD49411CDF64B6E7855641C5DCBCB0F7CC494171748B43DB8556417703446DE8CC4941150275C8D48556413620751CBECC49410C36EF069D855641CBFF3949A8CC4941DF6E53E28C855641DF097BA89DCC49417AC6FBC582855641BEE63BC58BCC4941868A47587685564180AC8E2B7ACC494172EA6CFB6C8556412D1D1C2E66CC49413FA906CC6385564164D026B859CC4941B97B3DEA558556415C7286A14FCC4941CC0DFE4E4B855641815CC17943CC4941520213C942855641338BCDE436CC494170373B8D378556414BA24CA32DCC4941ED39CD34318556418566E2F90ACC49413E1C4C1E1C8556413F03448F0DCC49412328AA9D0C8556412829177B02CC4941E61EDEBF018556416DBEBE54F0CB4941838D8290F8845641782B3A58CECB4941949670F8EA845641264F905BAACB49413A26515BDD845641C0F5FD578CCB494172120229D58456411FBD2BC278CB49419CB23459CA8456415F7DEA7A5ACB494170D2AF8CBF8456412EBBD3742FCB4941987AE44DB084564139C5BD330ECB4941DE92B7469F845641B8BC5F41EDCA49412CB0FC3E92845641F7AE62F4D3CA4941C9AEBF6087845641C5FC8199CACA4941CA18F20D7C845641D2029B00B5CA49415110991D708456419F23B50D8DCA4941A01C4B7661845641C909F1A9E1C94941ADEF14813B8756417A92D0520DCC4941D030BDD310875641A1B32F0690CD494150D5F373048756417A65A1E7CBCD494110B27AF400875641
8	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZPZ	\N	2021-12-31T08:00:00Z	\N	1650	Mittelsand	\N	\N	\N	0106000020EB7A000001000000010300000001000000260000005B52E3A349B14941E974C51DB8AF5641834DB7A199B14941621D42C8C8AF56419AB0902FDCB14941E387899BCCAF5641BB32D91645B24941B92E4674CAAF56411698D6A6D4B24941138E6762BAAF56414E8CC46357B349413DB6B05DADAF564152D5E2D6D3B349415B31BEB29EAF56415799AB4F36B44941A2B04A099BAF5641C6E1D8F762B44941B2E6E8BD99AF5641C65ACB00D9B44941F1DE30D0A2AF5641970173E97CB5494127152244C0AF56415F9EDF39F4B549419B01727AD0AF564190DBFE8678B649411EECA4C4ECAF56415E42D0A4E9B64941669E7D750AB05641F382DF8403B74941163EEEB908B05641BA12CA0504B749414735D1D3FBAF56419708EEEDF8B64941CC3EE3DFE6AF5641EE0CAC84E6B649418841F9F7C1AF56412BE17988C7B64941231E06317BAF564179776605A6B649418EC8364942AF5641D4E1528E74B649418F48BA350BAF564190F2C5E147B649411D536BF5F1AE56415DD7DBF9E5B54941E1FA1F41CFAE56411C3F5EE273B5494125E14155B4AE5641C3DBE0F2B1B44941B1FD3C8BA4AE5641027C8A6EF9B349418BEE36C0A1AE5641A7C7E1FB50B349416B32D7269AAE56419EC46169B8B24941794C28B592AE56412F332F6C34B24941CD9362319CAE5641EEE56DF0AFB14941B9D0AD06B3AE5641509C1DB528B1494177B9A416D8AE5641B68A181CCDB04941BB85380F03AF56413BE74298B8B04941CCA3F47919AF564127FAD41BB7B0494150BF0C943FAF56414B1A5848BCB04941CD61E3CD5DAF564115458A4FE7B04941A46E7DC082AF5641E5DB553C1CB1494152515A449EAF56415B52E3A349B14941E974C51DB8AF5641
9	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZXY	\N	2021-12-31T08:00:00Z	\N	1650	Pilsumer Watt	\N	\N	\N	0106000020EB7A000001000000010300000001000000380000008CA7065766B649414721FDA98DA15641E8660C2C3BB74941D280760F84A15641CC6167D13BB74941C370EA8E73A15641AECB0CEA36B74941BD09A14064A1564167BD06D32FB74941C4117DAD59A156413C1A730C2AB749414BA043DE53A15641051FEE3127B74941BA609F1650A15641F3BBE75424B74941793EFD8E4CA15641A7F5CD1A1DB74941F4D5F67B45A1564126F8AC5B15B749410DF0B3E73EA156419807FEC109B74941131A4B8934A156415D85B83EFAB649411B11C9E027A1564107866269C4B6494107C2B598FCA05641D7DF5D2D9DB5494164C0868915A056415B1D4744BDB449413C6F85F66D9F5641B4681F0424B44941F25F8E61FB9E5641FE793A5F0EB44941AE9AC232EB9E564112D271D9F9B3494146F3BD73DA9E56410FAE2003F3B04941CAC322AC149F5641A3F0001F8FAE49414B959D49069F5641169B7EC950AE49416A5AE2BD3D9F56415A8F85AB1BAE4941873B2B4E5B9F5641E56999B6E6AD49412FCBB3C4749F5641F6381BECD7AD4941ECA8D556919F56415A43FEDCC5AD4941C17B548DBB9F5641B4CA06AB5AAD4941636D7C480FA0564186F28A2F0EAD4941B588D3E752A056410D4BEE8005AD4941D4D195205FA0564160B1514126AD4941256290D060A05641CD50EA1594AD49415E7BD19455A05641DD3EC8C227AE49416FAE33A855A056419AFAEE5F8CAE49416F9E725064A056410DFA0599D5AE494187C0361274A056413E6B606003AF494170136D4B86A0564134C045B323AF49417D9AC2EA92A056417A583D9130AF4941AEC5B68DA7A05641090B045907AF49410A90C99EACA05641C294D35449AE494139ACB850CEA056416C7DA11461AD4941D0D5430C0FA15641682E3B53D4AC4941AA5A81DB2FA15641327BADEC23AC4941708BC40D53A15641EA05FF2DDEAB49415500C3D267A156412DF7937EBDAB494197134C547FA15641A307AE5DAFAB4941C04A29B9A3A156411CBDF2FAB3AB4941AEC1F53DD0A156413C9D9E36CBAB49413036980F08A256412D2DB128ECAB49416A98A4353BA256415C033BF126AC4941C9DDF77D63A25641F1685C9F7DAC4941491CC3849DA25641983B58A7B8AC49415D3F3873BFA25641EF78BD1BF7AC49415A53C60FDBA25641ACB40FCC48AD494124452B8DF4A25641DDA03F3384AD4941DD93DDF40CA356414C87E1D6B2AD49414A7B41D326A3564135C332BCADB3494188A566C8E5A156418CA7065766B649414721FDA98DA15641
10	DE	DLM250	55001	AX_Gewaessermerkmal	DEBKGDL20000BZUA	\N	2021-12-31T08:00:00Z	\N	1650	Schillplate	\N	\N	\N	0106000020EB7A000001000000010300000001000000720000003355A9DB43A4494168A41157C8B35641B4F8ECF54AA44941C430F5B189B3564103771D83ACA34941491AD63680B356417A5C490F65A3494168551EDB7DB35641E607B81A24A3494122474FB67BB35641690FD18A8EA24941ABAE360A6AB35641B6CD69B81FA24941F94FAB0561B35641F0C330D6B0A149413382919759B356415C355E78ECA04941AE7396FA4AB35641C408DC6E44A04941C94268FE42B35641545BF771CF9F4941DBC1E72635B3564116F9093D719F4941E83EE13C19B356411C97B31C1D9F49415DA6BA20EFB256411F27B06DF89E49419F2D403ECAB256419EF81B7AF99E494117460941AFB256410A41E2080E9F494164D9FE1992B2564152B331D3379F49419FC5E5A182B2564193A8903A669F4941B35919F080B25641C71B8EDED69F494120A825CD8EB25641E9AA0BFE28A04941DE016BB79AB25641C373FEC364A04941F75A4397A9B256411CE357EEACA0494113B6CE86C0B25641FC020EC6D6A049411281E02DD1B2564185411BA21DA149418F2A17EAEAB2564109B572556CA14941FA3A2A26FDB25641B2A74B4769A149410E724634D3B25641659D84C171A2494131C9675F60B256419EC4D33237A24941094542A846B256414BAA79C9FEA14941E8BA6AC917B25641946521FEE2A149412D607EC4F5B15641DC517093D4A14941DBDEEE60E5B15641A5708FD1C9A14941E6A37D6FD4B1564176A31DA689A14941220E71DBA0B15641733AD9195BA1494118817F9C84B156413546D45541A14941900E5F7E72B15641869E41D546A14941BA07C9406DB15641B3AD572F65A14941948586886FB15641E21334F88FA149412B5DD97286B15641F0B96531CAA149419B5B84C3A8B15641F830E9EB00A249411D2EEDE1E0B156418FE48F9B3CA249418C76EDA621B2564110CE211063A249416BBE24CA41B256411CD0223FA3A24941CADB01F552B2564150A931A3D6A249419F0A22C058B2564174C8D51222A3494167F570D258B25641E762ECCF6AA34941D4D0DA305AB25641C21674C065A34941F86A9B2F54B25641BEAA828857A3494184A1F0714BB25641FB6FAE1E25A3494186E4C7832CB25641CFAF8802C0A249418A8C37EEF5B1564147C737508DA249414A61CF46DEB156412668C6BF63A2494181EB2A05CAB15641B48F3B8155A24941B9EDD4F0C1B156411CC31AC451A24941EFC22485B3B15641E7C7CFAC64A2494199C4CD34B2B15641CBAEE39185A2494152FB8128B7B156413A5FCFBEACA249416CD124C6C4B15641C0AF494ECDA24941BF585153D2B15641C0775976E3A24941A185BF24DBB15641D4730219EEA249417F3366ECD9B1564195A8B983EAA2494130A65FF6CFB156418073626AD7A24941EA180996BCB156410EBE2DC1B0A249417D4988BDA1B1564155D2CD837BA24941A6FE256A87B15641C65F55C718A249415888B2E179B1564103AF9B23B3A14941F6FB1EF072B1564171F5A46F7DA149410C3AEE8464B15641D322917A2DA14941B640278D50B1564182AF429BB4A04941AFBF379B33B1564105438CD28BA04941468B1B8126B15641555439B04CA04941AB848E5C1CB156413BA584311AA04941003F08EE13B15641EFF0B6FCED9F4941A7B7BD250DB15641FE6F7763B59F49414BCCB64DFEB05641971AE250769F4941A260BF92F2B05641921B85DF369F494116435C5EF0B056418CCC3B3CFA9E49417A8672B8F7B05641E1CD6C2FB79E4941D7D02E9900B15641D65DDBC3739E49410257810013B156416E641BA2469E494147F3AC0824B15641B47CE395259E49413373BA1045B156411C2A78000E9E4941F7ABE4C667B15641A4C4AECFF29D4941FB8F269295B1564105BBE01ACB9D4941A9F48B7ABEB15641F115A5E7B29D49416332F810F1B156418534166E839D4941AF26616D3EB256417AEB64D7609D494102560F2687B256419C060BBA449D494148A2A4C1CCB25641FD9FF5C53C9D49412B11EAF8F5B2564182830311359D494195AF77D618B356418AC4F9BA1D9D494180D2DE3235B35641DF3658C6F39C4941955DF34246B356413D7F6A6DAD9C4941D631C04852B35641588A500F7D9C494176D37DDF64B3564147901435699C49410E40A95379B35641B8B838D17E9C4941E5F6216B89B3564129297A4FD19C4941A6E4B1CE8BB356415CEDCAEF209D49418372423A86B3564106171A3E519D49410415F83975B35641DBEAA1817B9D49419C0CC8395CB356410DA1F526C59D4941E9490D0F4DB356410FC7251C119E49410EEF282654B35641C57786A5499E4941ED95739464B35641D498424E929E4941BC7E85D06EB356416143FDE6EA9E4941F589A49D77B3564140DD6352939F49410BFDBC4190B35641DB7103EF43A049414F78692DA3B3564103936D6BDAA049418636E33DADB35641207A3C356EA14941F13D809AB8B35641E04F8094FEA149417AF0EB52BEB35641FBE6727DAAA249417859BEFAC1B356415AE8CF4330A34941E1AD1A4FBFB3564170DB2BFBC6A34941DF8FB06BC3B356413355A9DB43A4494168A41157C8B35641
