1	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL20000JD65	\N	2021-12-31T08:00:00Z	\N	1730	Nordseefähre Büsum - Helgoland	Fähre saisonal in Betrieb	0105000020EB7A00000100000001020000002B0000008CD25E7F30A24A416B6022F6A2E25641875007EC1AA24A41C49EAA9599E256416CEEA3910DA24A419CA502ED8DE256410CCCA5390EA24A415358E2CC7DE25641260133960BA24A41328281604DE25641DFCC267515A24A419F995E583DE25641B2F617541FA24A4186CB3C502DE25641FF71EE4522A24A417D693AD219E256419F14A25C19A24A41A8B4B84A02E25641D42A0F38FCA14A41915B93E4F6E15641FFF47898BBA14A4188F2549202E25641E4429F2C96A04A41C909EACC3AE2564188029E6B6B9F4A41953536D87CE25641C228CBBA0D9E4A419DFD6266A9E256414E405B71A19C4A41F74D8CDFD0E256419AD297C3739B4A4191F9938BE1E256411E5FDE8E45984A41FCE38B80FEE25641DF5CBA6076934A417292D0AF19E35641E34C52C072914A416DDF1F7514E3564132DC3CF72F8F4A41D40711D8C5E25641820C6726B48B4A416F3BB93F0AE25641C58CD3AA78864A41C87306D61BE15641AAE6E3FA47814A413AAB0B1169E056412F9CEA36377D4A41D90F28F701E05641F7E1E77189744A4177E3E9C7F8DF564144C4DC1EA16F4A4183C2E1BDF2DF5641267B3006746A4A411C75CF282EE05641257AAD2F8A614A411FC68C07D7E05641E1EAC0E5392A4A419B8C8B25BFE656410D7807582B294A4188662DB5FDE656415F82F45B80284A41C549134739E756412D0E081850284A41A5BD33C753E756416263C0EB3B284A41BE9C968E6EE75641540A26AE37284A4170AA646F84E756411955488250284A41B04B08A2A4E7564174AAF3AA6D284A41F2A02164CAE756410EA81C0F73284A41CDEAEE35EEE756416943057071284A412183F31117E85641EB3F9CCA5B284A417E9E218335E85641EEA4F4DC38284A41BD609A4E4BE85641156EF238F4274A41DA168C4058E856416E6B72F2AE274A41D83F2D5060E85641981A3ACAFE264A418BC1A0F7B9E85641
2	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL20000JP60	\N	2021-12-31T08:00:00Z	\N	1710#1730	Ostefähre Brobergen	Fähre saisonal in Betrieb	0105000020EB7A0000010000000102000000020000002F1235F868CA4A41231224DA67A95641F04D92DF34CA4A4138B3F5B563A95641
3	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL20000JP62	\N	2021-12-31T08:00:00Z	\N	1710#1730	Ostefähre Gräpel	Fähre saisonal in Betrieb	0105000020EB7A000001000000010200000002000000D0ADC0D86CCA4A415F2171FA0AA65641C366AA1D43CA4A41E5E19BB90AA65641
4	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL20000SQIY	\N	2021-12-31T08:00:00Z	\N	1730	Ostseefähre Zingst - Hiddensee	\N	0105000020EB7A00000100000001020000007C0000000CC8CB0AA7874C412957A177300A574198693ECEBB874C415B24357D2B0A57413722472FD5874C4121D4BAB4340A5741CCEE6C88EF874C411776116E3E0A5741F1BBD32A08884C413325752E420A574184B175D422884C41031ABDF6440A5741E2C2237C46884C411785185C460A574174561F5471884C41A7D35061420A574100C736319F884C41FCB64D713D0A5741E83549FFEE884C41AFDCB6ED330A5741EB2EF8F814894C413EEBD5E82D0A5741505FC4FB4E894C41227811A7230A5741BBDCD2899E894C412895CFC3090A5741EF242328E1894C419DFA08B9F00957411FFE38C8128A4C41A96DF976DA0957412AC8DEDD4E8A4C417FF5383FCE0957412D543CB0798A4C41F75968C3CA09574164D3AFF7D48A4C4125C31DCECA09574102D531EEF28B4C414C32871BC60957411A3CE7B4158C4C417BCC6703C50957414C3650BE318C4C41ABA5BC60BF0957414AB6E61B4F8C4C419B2DEA50B2095741481725BB738C4C41E40F23649E095741EA5A12AA938C4C4163A7BD7584095741587A9740B48C4C4182863EFA7109574139174C5ED48C4C41D91266E8690957415AAEA99DEF8C4C4147AF6CCC5F0957415C4651FCFE8C4C41CE7EFD0E5509574180928FCC0C8D4C41BE2603E040095741106576B5398D4C4162321773F90857413CACB1317B8D4C41F2E2B7E2A1085741EC58ADDB9A8D4C41AEB07AE78D085741D1F0A239C08D4C4199D8CC717F0857410A71BB17168E4C41015EB5B05D085741FDD0040BC98E4C412A1984232A085741063C3AF3A98F4C4126AE97AAEF075741F29AF51FC2904C41A22919C6BB0757418B9D5B1CBB914C41BEBA7747A7075741BBE1567861924C4199CE29CB9807574155568CD61C934C411B4E1B689C0757414BF5382871934C41DB8DE7DD9C075741224B7DADD3944C4148ED844CAC075741691219F60E974C4135CF629EC70757414A039AABE8974C4173E43382D4075741F594BCB2829B4C416362B71611085741CD091DA29B9C4C4189B8322824085741A8FD989C099E4C4192457AA63D085741376CAD76629E4C4129D63D97470857416E77A06C789F4C413D1A177570085741567FFD02D39F4C41856F1CE07F08574126789DC8B5A04C418877808EB508574169C16F73DEA14C415BC4EB71F7085741A077142DEAA24C411CC365F93C0957418FA4595718A44C41A194A5D9880957412DBD8750F8A44C41C1FC255DD00957419FDA042C97A64C41BE77DD1F510A57413A494236ECA64C4111D393616D0A57418DC0E4444AA84C4161291430C90A5741B2E044CCA0A84C417848048CDA0A57418889290509A94C417512B594EF0A5741E079D89377A94C41F5C6BA40FC0A5741DD0F8084D3A94C417D8B50C0030B5741841F209C38AA4C41423B8464060B57411DBBC6F7E9AB4C41CCFB25540C0B57418B2FEA1F60AC4C418D8E39B30A0B5741A916B17BB8AC4C41EC2B4CB9090B5741BEA143CAF8AC4C41CA3843EE0D0B574131F07EC33AAD4C41BDFF4E1A190B574171F4012671AD4C419C95E806330B57417DF95841A5AD4C416AF10860530B57417BCFDFD6CBAD4C41D90C70A16B0B5741A7BADCE2FEAD4C4163D285748D0B57417408F8FD42AE4C415D87F2D6C00B57412B0768E37FAE4C41B54CE243E40B5741411C6279B9AE4C41CD65C643F90B5741BB855E8612AF4C41D807D293140C5741AB32B11861AF4C41782CFF57260C57410014FDDAB1AF4C41C78379AB330C574143B4395621B04C412D81D5D7410C574143916FD096B04C41EEBCBD174F0C5741DE9ABE54CEB04C414DAF2239500C574177E4D97A2FB14C4143BF5453520C57412E4EE19E28B24C41D8D00EB5500C574120240846E1B24C41C0F33CD94E0C5741F30493C8B0B34C4195415A424C0C5741D63C0AA0D6B44C41190E41AA490C57415E83FD480AB64C41C9D7DAB7480C5741B1B959CDBAB64C4165A7C43B4B0C5741AC4809472BB74C4113BE1B0F520C574115E36942B8B74C418FF06A835C0C5741CB1A9D4C84B84C41B7F93B11740C574125E9FA0521B94C41DAB80CCF8C0C5741CD528BB9B7B94C41A822795BA50C574103E2044214BA4C41A7584112BA0C57418AFE326C6CBA4C4199817B9FCE0C5741D859E0E1ACBA4C4177C43631E50C5741A6CE9CECFDBA4C41E8BC99B5010D57411251F08135BB4C41F492AF90170D5741C0DC759B8BBB4C41B23116104A0D5741F21CFD2ED7BB4C41C1F9F9AB7A0D5741348CB1A002BC4C41F1BCC3B19F0D5741AEC443F135BC4C411FB40AB5D70D57415F26F0A553BC4C4133FABA05060E574163E2E9CA5EBC4C412558AF3B240E574175962C7B6ABC4C41498FE0A93E0E57417564D8B66ABC4C41B406DCDE640E5741613676186DBC4C41624C72CBB20E5741629220825DBC4C414942C926B00F57410978FF585BBC4C419C9FE042DF0F5741800B1D405FBC4C41FB0C39400C105741B3F0C23EA9BC4C41921060B959115741C12DB1D7ACBD4C41CB80F613AA155741195C1EC5D9BD4C417DDA3B226C165741F0B1E2B903BE4C41DA5C59F6FF17574151F300FA29BE4C417FC5CBA5A0185741E54937AF3DBE4C41F23C162FB9185741B53EBDD783BE4C415CE3339CEA18574142C085A895BE4C41315EE62301195741828AAD889DBE4C41EF37530D1819574198E6E49C92BE4C41BB9C5FC12D195741F22A6EAB29BE4C41533C6510AA19574122B7B589BEBD4C41E561C6CF2A1A5741269C94E03EBB4C41A67154457A1A57410A52AEBA29BB4C4106FA5F128E1A5741
5	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL200001M45	\N	2021-12-31T08:00:00Z	\N	1710#1730	Altrheinfähre Ginsheim	\N	0105000020EB7A0000010000000102000000020000009085303013584A412DA2BD31D41E5541B7DF795FC1574A41D46538E3CB1E5541
6	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL200001M1W	\N	2021-12-31T08:00:00Z	\N	1710#1730	Weserfähre Lippoldsberg	\N	0105000020EB7A000001000000010200000002000000098FCAA4C9FE4A41A485E4E74CD3554146FF86AFB0FE4A417658B06957D35541
7	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL200001M2U	\N	2021-12-31T08:00:00Z	\N	1710#1730	Rheinfähre Gernsheim	\N	0105000020EB7A00000100000001020000000200000093826117066A4A41F9524F46E5075541BF817C6DAD694A410E76CFE50B085541
8	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL200001M47	\N	2021-12-31T08:00:00Z	\N	1710#1730	Rheinfähre Mittelheim - Ingelheim-Nord	\N	0105000020EB7A00000100000001020000000900000043EED104C52A4A412931E1E5FB225541783487EBDC2A4A41E8A6799FE622554176338EE9F12A4A4197E8D110CF22554150F48E45F72A4A414A1EA659BA225541BFB97088F32A4A41ED9106CBA7225541D836DE57EB2A4A41197B53F093225541E106EDAEEA2A4A41266977AC8B2255416BDEA01FED2A4A41ACA013ED7422554173FB8B44FD2A4A417D19AB9059225541
9	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL200001M12	\N	2021-12-31T08:00:00Z	\N	1710#1730	Weserfähre Vegesack - Lemwerder	\N	0105000020EB7A000001000000010200000002000000C7A2A3A6CA824A41AE268051EE7A5641439FEE8E42824A413F34439F9A7A5641
10	DE	DLM250	57002	AX_SchifffahrtslinieFaehrverkehr	DEBKGDL200001M0J	\N	2021-12-31T08:00:00Z	\N	1710#1730	Weserfähre Oedelsheim	\N	0105000020EB7A000001000000010200000002000000B486AC0B3A044B41D6B06D344ECF55413CEC35C81F044B41235DBEAD47CF5541
