1	DE	DLM250	51005	AX_Leitung	DEBKGDL2000083QR	\N	2021-12-31T08:00:00Z	\N	1110	mit mehreren Mastreihen	0105000020EB7A00000100000001020000000300000047A1B1038C204A419FB2AB47131C544152E8A844671D4A41BD71A680A01D5441723DEEE71A1C4A41EF964870E91D5441
2	DE	DLM250	51005	AX_Leitung	DEBKGDL2000083QX	\N	2021-12-31T08:00:00Z	\N	1110	mit mehreren Mastreihen	0105000020EB7A000001000000010200000002000000063F5E36C8444A4172B6514D92A35441836ED4A686474A41DF5911274AA55441
3	DE	DLM250	51005	AX_Leitung	DEBKGDL2000083QY	\N	2021-12-31T08:00:00Z	\N	1110	\N	0105000020EB7A000001000000010200000003000000723DEEE71A1C4A41EF964870E91D54419AC9326D421B4A4177A48DEBC81D54416F6A3F0BDC1A4A417EC66B94D31D5441
4	DE	DLM250	51005	AX_Leitung	DEBKGDL2000083R3	\N	2021-12-31T08:00:00Z	\N	1110	mit mehreren Mastreihen	0105000020EB7A000001000000010200000005000000370AE7A06F174A41297710449A8154419B2D82150F174A412DF6175AEE815441048BAE3F25174A418D08DDA2088354413433E84DA0124A4119D8610D088454419BE70B86FA0E4A41CAF4A99257855441
5	DE	DLM250	51005	AX_Leitung	DEBKGDL2000083R5	\N	2021-12-31T08:00:00Z	\N	1110	\N	0105000020EB7A000001000000010200000003000000F5CBDAA2B93E4A4130F6880EA0A45441DB786804373C4A415E14C31586A15441D1324B070E3C4A41478C0834449F5441
6	DE	DLM250	51005	AX_Leitung	DEBKGDL2000080CH	\N	2021-12-31T08:00:00Z	\N	1110	mit mehreren Mastreihen	0105000020EB7A000001000000010200000002000000A09E4EF55D4C4A414B4436F931B254412736692E094C4A41D19D4DAF86B15441
7	DE	DLM250	51005	AX_Leitung	DEBKGDL2000080CW	\N	2021-12-31T08:00:00Z	\N	1110	mit mehreren Mastreihen	0105000020EB7A0000010000000102000000020000009BE70B86FA0E4A41CAF4A992578554411D100F1A550F4A41D28093D6B2875441
8	DE	DLM250	51005	AX_Leitung	DEBKGDL2000080VT	\N	2021-12-31T08:00:00Z	\N	1110	mit mehreren Mastreihen	0105000020EB7A000001000000010200000003000000843D007BB13F4A413863F0DABAA154417632FDDF2B3E4A4191656A3285A05441D1324B070E3C4A41478C0834449F5441
9	DE	DLM250	51005	AX_Leitung	DEBKGDL2000080W6	\N	2021-12-31T08:00:00Z	\N	1110	\N	0105000020EB7A000001000000010200000002000000A000CD2E54FE4941143660669F525441FA0213C254FC49410923A70B92515441
10	DE	DLM250	51005	AX_Leitung	DEBKGDL2000080WA	\N	2021-12-31T08:00:00Z	\N	1110	\N	0105000020EB7A00000100000001020000000800000067498ABD11FF4941B2449C91B4575441F800F81073FC49417181CD66385A54412A443D4262FC494112397FB4FC5A544100AA5F7984FD4941EEF19C35325E5441DC5FA2CE7FFB4941CA31AEB5CC605441FF7999EC30FB4941FAAF3BD90166544114BE550243FD4941C1573873A5665441B1C66F3BD8004A41934C9356896B5441
11	DE	DLM250	51005	AX_Leitung	DEBKGDL2000080WF	\N	2021-12-31T08:00:00Z	\N	1110	\N	0105000020EB7A000001000000010200000002000000CBBE4655BCF84941EC47680BAC225441C1CA6A94ABF949419AF2F05DED215441
12	DE	DLM250	51005	AX_Leitung	DEBKGDL2000080WI	\N	2021-12-31T08:00:00Z	\N	1110	\N	0105000020EB7A00000100000001020000000300000016BE3395B8E3494193800F3F4B235441E8D1C31AF5E349417BA22D7CA62254410016BFC8D3E44941F47B7F38F0215441
13	DE	DLM250	51005	AX_Leitung	DEBKGDL20000821Q	\N	2021-12-31T08:00:00Z	\N	1110	\N	0105000020EB7A0000010000000102000000030000002DEA5406A9324A4199C8BEB54D1D5441FC1E26170C334A41F42729814A1D54414EF0B9A8C1334A41CF9B9062751D5441
14	DE	DLM250	51005	AX_Leitung	DEBKGDL20000821S	\N	2021-12-31T08:00:00Z	\N	1110	mit mehreren Mastreihen	0105000020EB7A00000100000001020000000200000051C8D5E3E31B4A411E7F37300B1E5441723DEEE71A1C4A41EF964870E91D5441
15	DE	DLM250	51005	AX_Leitung	DEBKGDL20000821T	\N	2021-12-31T08:00:00Z	\N	1110	\N	0105000020EB7A000001000000010200000011000000199CC5FF51F14941698EBFC433215441C0F5A21900F24941A14646280021544170B627A3F9F1494191F99E6F5B205441967E17F5F8F24941B7B0F17FC31F54414506A3E7E7F34941FEBD1667921F544102D9F28C20F54941727B8F7C211F54415C3B09EFB6F5494129E718063D1E544156DECE5BA2F549419F785954D01D5441C2DD8B67ACF54941C8C497F5AB1D544170621B731EF6494158AB8A7C4B1D54413A0A8B5CFBF5494148EF3DC2631C5441E5410CC649F54941FFB3B084721B5441C2B2252728F549418F76D068F31954415A91BCE18CF549414DC921CD8E195441C8E353E873F54941CF92E25448195441BD5E0927B8F5494153739A22D8185441927F651CFCF5494144922DE05A185441
